TAG	TEXT	COMMENT	AUDIOFILE
GAMEPLAY_EMOTE_ICC_481_WOW	Tremendous!		VO_ThrallDeathknight_Male_Orc_WOW_02.wav

# ICC_827 is DK Valeera (Rogue)
GAMEPLAY_EMOTE_ICC_827_CONCEDE	The day is yours.		VO_ValeeraDeathknight_Female_BloodElf_Concede_02.wav
GAMEPLAY_EMOTE_ICC_827_GREETINGS	Where have you been hiding?		VO_ValeeraDeathknight_Female_BloodElf_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_827_LOW_CARDS	I'm almost out of cards!		VO_ValeeraDeathknight_Female_BloodElf_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_827_NO_CARDS	I'm out of cards!		VO_ValeeraDeathknight_Female_BloodElf_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_827_OOPS	How tragic.		VO_ValeeraDeathknight_Female_BloodElf_Oops_01.wav
GAMEPLAY_EMOTE_ICC_827_START	You cannot escape the shadow of death.		VO_ICC_827_Female_BloodElf_Play_01
GAMEPLAY_EMOTE_ICC_827_THANKS	Thank you.		VO_ValeeraDeathknight_Female_BloodElf_Thanks_02.wav
GAMEPLAY_EMOTE_ICC_827_THINK1	Hmmm...		VO_ValeeraDeathknight_Female_BloodElf_Thinking_01.wav
GAMEPLAY_EMOTE_ICC_827_THINK2	Death's shadow grows...		VO_ValeeraDeathknight_Female_BloodElf_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_827_THINK3	Time slips by...		VO_ValeeraDeathknight_Female_BloodElf_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_827_THREATEN	You will learn to fear your shadow.		VO_ValeeraDeathknight_Female_BloodElf_Threaten_01.wav
GAMEPLAY_EMOTE_ICC_827_TIMER	I must choose soon!		VO_ValeeraDeathknight_Female_BloodElf_Time_01.wav
GAMEPLAY_EMOTE_ICC_827_WELL_PLAYED	Lovely.		VO_ValeeraDeathknight_Female_BloodElf_Well Played_01.wav
GAMEPLAY_EMOTE_ICC_827_WOW	Unreal!		VO_ValeeraDeathknight_Female_BloodElf_WOW_02.wav

# ICC_829 is DK Uther Paladin)
GAMEPLAY_EMOTE_ICC_829_CONCEDE	You have triumphed... This time.		VO_UtherDeathknight_Male_Human_Concede_01.wav
GAMEPLAY_EMOTE_ICC_829_GREETINGS	There is only my justice now.		VO_UtherDeathknight_Male_Human_Greetings_02.wav
GAMEPLAY_EMOTE_ICC_829_LOW_CARDS	I'm almost out of cards!		VO_UtherDeathknight_Male_Human_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_829_NO_CARDS	I'm out of cards!		VO_UtherDeathknight_Male_Human_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_829_OOPS	Disappointing.		VO_UtherDeathknight_Male_Human_Oops_01.wav
GAMEPLAY_EMOTE_ICC_829_START	The Light's justice has failed.		VO_ICC_829_Male_Human_Play_02
GAMEPLAY_EMOTE_ICC_829_THANKS	Thank you.		VO_UtherDeathknight_Male_Human_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_829_THINK1	Hmmm...		VO_UtherDeathknight_Male_Human_Thinking_01.wav
GAMEPLAY_EMOTE_ICC_829_THINK2	Frostmourne calls...		VO_UtherDeathknight_Male_Human_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_829_THINK3	The Frozen Throne calls...		VO_UtherDeathknight_Male_Human_Thinking_05.wav
GAMEPLAY_EMOTE_ICC_829_THREATEN	You will beg for mercy, and I will deny you!		VO_UtherDeathknight_Male_Human_Threaten_02.wav
GAMEPLAY_EMOTE_ICC_829_TIMER	The end draws near!		VO_UtherDeathknight_Male_Human_Time_01.wav
GAMEPLAY_EMOTE_ICC_829_WELL_PLAYED	Well played.		VO_UtherDeathknight_Male_Human_Well Played_02.wav
GAMEPLAY_EMOTE_ICC_829_WOW	Unbelievable!		VO_UtherDeathknight_Male_Human_WOW_01.wav

# ICC_828 is DK Rexxar (Hunter)
GAMEPLAY_EMOTE_ICC_828_CONCEDE	This hunt is yours.		VO_RexxarDeathknight_Male_Orc_Concede_01.wav
GAMEPLAY_EMOTE_ICC_828_GREETINGS	Start running, prey.		VO_RexxarDeathknight_Male_Orc_Greetings_02.wav
GAMEPLAY_EMOTE_ICC_828_LOW_CARDS	I'm almost out of cards!		VO_RexxarDeathknight_Male_Orc_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_828_NO_CARDS	I'm out of cards!		VO_RexxarDeathknight_Male_Orc_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_828_OOPS	That was a miss.		VO_RexxarDeathknight_Male_Orc_Oops_02.wav
GAMEPLAY_EMOTE_ICC_828_START	Let the hunt begin!		VO_RexxarDeathknight_Male_Orc_Start_01.wav
GAMEPLAY_EMOTE_ICC_828_THANKS	My thanks.		VO_RexxarDeathknight_Male_Orc_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_828_THINK1	Hmmm...		VO_RexxarDeathknight_Male_Orc_Thinking_02.wav
GAMEPLAY_EMOTE_ICC_828_THINK2	Which tracks to follow...		VO_RexxarDeathknight_Male_Orc_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_828_THINK3	I wonder...		VO_RexxarDeathknight_Male_Orc_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_828_THREATEN	I will hunt you down... Forever.		VO_RexxarDeathknight_Male_Orc_Threaten_02.wav
GAMEPLAY_EMOTE_ICC_828_TIMER	The scent grows faint!		VO_RexxarDeathknight_Male_Orc_Time_01.wav
GAMEPLAY_EMOTE_ICC_828_WELL_PLAYED	Well played.		VO_RexxarDeathknight_Male_Orc_Well Played_02.wav
GAMEPLAY_EMOTE_ICC_828_WOW	Impressive.		VO_RexxarDeathknight_Male_Orc_WOW_01.wav
GAMEPLAY_EMOTE_ICC_828_MIRROR_START	Go, I'll give you a head start.		VO_RexxarDeathknight_Male_Orc_Greetings_01.wav

# ICC_832 is DK Malfurion (Druid)
GAMEPLAY_EMOTE_ICC_832_CONCEDE	You win. I can rest now.		VO_MalfurionDeathknight_Male_NightElf_Concede_01.wav
GAMEPLAY_EMOTE_ICC_832_GREETINGS	The cycle of decay begins.		VO_MalfurionDeathknight_Male_NightElf_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_832_LOW_CARDS	I'm almost out of cards!		VO_MalfurionDeathknight_Male_NightElf_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_832_NO_CARDS	I'm out of cards!		VO_MalfurionDeathknight_Male_NightElf_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_832_OOPS	The web unravels.		VO_MalfurionDeathknight_Male_NightElf_Oops_01.wav
GAMEPLAY_EMOTE_ICC_832_START	The circle of life is over!		VO_ICC_832_Male_NightElf_Play_03.wav
GAMEPLAY_EMOTE_ICC_832_THANKS	My thanks to you.		VO_MalfurionDeathknight_Male_NightElf_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_832_THINK1	Hmmm...		VO_MalfurionDeathknight_Male_NightElf_Thinking_02.wav
GAMEPLAY_EMOTE_ICC_832_THINK2	A tangled web...		VO_MalfurionDeathknight_Male_NightElf_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_832_THINK3	My thoughts are plagued...		VO_MalfurionDeathknight_Male_NightElf_Thinking_05.wav
GAMEPLAY_EMOTE_ICC_832_THREATEN	You will wither and rot.		VO_MalfurionDeathknight_Male_NightElf_Threaten_02.wav
GAMEPLAY_EMOTE_ICC_832_TIMER	Death is eternal, my turn is not!		VO_MalfurionDeathknight_Male_NightElf_Time_01.wav
GAMEPLAY_EMOTE_ICC_832_WELL_PLAYED	Masterful.		VO_MalfurionDeathknight_Male_NightElf_Well Played_02.wav
GAMEPLAY_EMOTE_ICC_832_WOW	Staggering!		VO_MalfurionDeathknight_Male_NightElf_WOW_01.wav

# ICC_831 is DK Gul'dan (Warlock)
GAMEPLAY_EMOTE_ICC_831_CONCEDE	You win... for now.		VO_GuldanDeathknight_Male_Orc_Concede_01.wav
GAMEPLAY_EMOTE_ICC_831_GREETINGS	Fear me.		VO_GuldanDeathknight_Male_Orc_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_831_LOW_CARDS	I'm almost out of cards!		VO_GuldanDeathknight_Male_Orc_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_831_NO_CARDS	I'm out of cards!		VO_GuldanDeathknight_Male_Orc_NoCards_02.wav
GAMEPLAY_EMOTE_ICC_831_OOPS	That served no purpose.		VO_GuldanDeathknight_Male_Orc_Oops_01.wav
GAMEPLAY_EMOTE_ICC_831_START	A bargain forged in blood and shadow.		VO_GuldanDeathknight_Male_Orc_Start_01.wav
GAMEPLAY_EMOTE_ICC_831_THANKS	Ah, thank you.		VO_GuldanDeathknight_Male_Orc_Thanks_02.wav
GAMEPLAY_EMOTE_ICC_831_THINK1	Hmmm...		VO_GuldanDeathknight_Male_Orc_Thinking_02.wav
GAMEPLAY_EMOTE_ICC_831_THINK2	My hunger grows...		VO_GuldanDeathknight_Male_Orc_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_831_THINK3	So many bloody decisions...		VO_GuldanDeathknight_Male_Orc_Thinking_06.wav
GAMEPLAY_EMOTE_ICC_831_THREATEN	Your suffering will be... legendary!		VO_GuldanDeathknight_Male_Orc_Threaten_01.wav
GAMEPLAY_EMOTE_ICC_831_TIMER	I must feed, now!		VO_GuldanDeathknight_Male_Orc_Time_01.wav
GAMEPLAY_EMOTE_ICC_831_WELL_PLAYED	Nicely done.		VO_GuldanDeathknight_Male_Orc_Well Played_01.wav
GAMEPLAY_EMOTE_ICC_831_WOW	Bloody hellfire.		VO_GuldanDeathknight_Male_Orc_WOW_01.wav

# ICC_833 is DK Jaina (Mage)
GAMEPLAY_EMOTE_ICC_833_CONCEDE	I concede to your power.		VO_JainaDeathknight_Female_Human_Concede_01.wav
GAMEPLAY_EMOTE_ICC_833_GREETINGS	You're shivering. Are you afraid?		VO_JainaDeathknight_Female_Human_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_833_LOW_CARDS	I'm almost out of cards!		VO_JainaDeathknight_Female_Human_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_833_NO_CARDS	I'm out of cards!		VO_JainaDeathknight_Female_Human_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_833_OOPS	A fatal mistake.		VO_JainaDeathknight_Female_Human_Oops_01.wav
GAMEPLAY_EMOTE_ICC_833_THANKS	Thank you.		VO_JainaDeathknight_Female_Human_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_833_THINK1	Hmmm...		VO_JainaDeathknight_Female_Human_Thinking_01.wav
GAMEPLAY_EMOTE_ICC_833_THINK2	Time melts away...		VO_JainaDeathknight_Female_Human_Thinking_02.wav
GAMEPLAY_EMOTE_ICC_833_THINK3	Hmmm, I must decide...		VO_JainaDeathknight_Female_Human_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_833_THREATEN	Bow to your queen!		VO_JainaDeathknight_Female_Human_Threaten_01.wav
GAMEPLAY_EMOTE_ICC_833_TIMER	The time is now!		VO_JainaDeathknight_Female_Human_Time_01.wav
GAMEPLAY_EMOTE_ICC_833_WELL_PLAYED	Well played.		VO_JainaDeathknight_Female_Human_Well Played_01.wav
GAMEPLAY_EMOTE_ICC_833_WOW	By my frozen heart!		VO_JainaDeathknight_Female_Human_WOW_03.wav
GAMEPLAY_EMOTE_ICC_833_START	Do not fear power. Fear those who wield it!		VO_ICC_833_Female_Human_Play_04.wav

# ICC_830 is DK Anduin (Priest)
GAMEPLAY_EMOTE_ICC_830_CONCEDE	No, your victory proves nothing!		VO_AnduinDeathknight_Male_Human_Concede_01.wav
GAMEPLAY_EMOTE_ICC_830_GREETINGS	Total darkness will be my revenge.		VO_AnduinDeathknight_Male_Human_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_830_LOW_CARDS	I'm almost out of cards!		VO_AnduinDeathknight_Male_Human_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_830_NO_CARDS	I'm out of cards!		VO_AnduinDeathknight_Male_Human_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_830_OOPS	To err is human.		VO_AnduinDeathknight_Male_Human_Oops_02.wav
GAMEPLAY_EMOTE_ICC_830_START	Darkness brings victory!		VO_AnduinDeathknight_Male_Human_Start_01.wav
GAMEPLAY_EMOTE_ICC_830_THANKS	Thank you.		VO_AnduinDeathknight_Male_Human_Thanks_02.wav
GAMEPLAY_EMOTE_ICC_830_THINK1	Hmmm...		VO_AnduinDeathknight_Male_Human_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_830_THINK2	Darkness speaks to me...		VO_AnduinDeathknight_Male_Human_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_830_THINK3	Shadowy thoughts...		VO_AnduinDeathknight_Male_Human_Thinking_05.wav
GAMEPLAY_EMOTE_ICC_830_THREATEN	Darkness will consume you!		VO_AnduinDeathknight_Male_Human_Threaten_01.wav
GAMEPLAY_EMOTE_ICC_830_TIMER	The shadows grow short!		VO_AnduinDeathknight_Male_Human_Time_01.wav
GAMEPLAY_EMOTE_ICC_830_WELL_PLAYED	Well played.		VO_AnduinDeathknight_Male_Human_Well Played_01.wav
GAMEPLAY_EMOTE_ICC_830_WOW	Uncanny!		VO_AnduinDeathknight_Male_Human_WOW_01.wav

# GIL_504 is Hagatha the Witch (Shaman)
VO_GIL_504_Female_Orc_Concede_01	You win this time.
VO_GIL_504_Female_Orc_Greetings_02	Welcome to my domain.
VO_GIL_504_Female_Orc_LowCards_01	I'm almost out of cards!
VO_GIL_504_Female_Orc_NoCards_01	I'm out of cards!
VO_GIL_504_Female_Orc_Oops_01	Unwise.
VO_GIL_504_Female_Orc_Start_01	The woods are dangerous at night.
VO_GIL_504_Female_Orc_Thanks_01	Thank you.
VO_GIL_504_Female_Orc_Thinking_01	Hmm…
VO_GIL_504_Female_Orc_Thinking_02	Perplexing…
VO_GIL_504_Female_Orc_Thinking_03	A path dimly lit…
VO_GIL_504_Female_Orc_Threaten_02	The curse take you!
VO_GIL_504_Female_Orc_Time_01	I must decide!
VO_GIL_504_Female_Orc_Well_Played_01	Well played.
VO_GIL_504_Female_Orc_Wow_01	By the night!
VO_GIL_504_Female_Orc_GREETINGS_RESPONSE	Let us go then, you and I.		VO_GIL_504_Female_Orc_MIRROR_GREETINGS_02.wav

# GILA_500h3 is Mission Tess Greymane (Rogue)
VO_GILA_500h3_Female_Human_Greetings_01	The Uncrowned send their regards.
VO_GILA_500h3_Female_Human_Well_Played_01	Very good tactics. 
VO_GILA_500h3_Female_Human_Oops_02	That was… unintended.
VO_GILA_500h3_Female_Human_Threaten_03	I will annihilate you!
VO_GILA_500h3_Female_Human_Thanks_01	Thank you.
VO_GILA_500h3_Female_Human_Sorry_01	Sorry about that.
VO_GILA_500h3_Female_Human_Concede_01	I cannot defeat you!
VO_GILA_500h3_Female_Human_Start_01	The trail leads here.
VO_GILA_500h3_Female_Human_Time_01	I have to act quickly.
VO_GILA_500h3_Female_Human_Thinking_02	There must be a way…
VO_GILA_500h3_Female_Human_Thinking_03	Think, Tess. Think.
VO_GILA_500h3_Female_Human_Thinking_05	Ahhh… hmm.
VO_GILA_500h3_Female_Human_WOW_01	Absolutely incredible.
VO_GILA_500h3_Female_Human_LowCards_01	I don't have many cards left…
VO_GILA_500h3_Female_Human_NoCards_01	I'm out of cards!
VO_GILA_500h3_Female_Human_ERROR_NEED_WEAPON_02	I'm going to need a weapon.
VO_GILA_500h3_Female_Human_ERROR_NEED_MANA_02	I don't have enough mana.
VO_GILA_500h3_Female_Human_ERROR_MINION_ATTACKED_01	They've already attacked.
VO_GILA_500h3_Female_Human_ERROR_I_ATTACKED_02	I can't attack twice!
VO_GILA_500h3_Female_Human_ERROR_SUMMON_SICKNESS_01	That minion is not ready.
VO_GILA_500h3_Female_Human_ERROR_HAND_FULL_02	My hand is too full!
VO_GILA_500h3_Female_Human_ERROR_FULL_MINIONS_01	There's not enough room.
VO_GILA_500h3_Female_Human_ERROR_STEALTH_01	I can't find them!
VO_GILA_500h3_Female_Human_ERROR_TARGET_01	I can't target that.
VO_GILA_500h3_Female_Human_ERROR_PLAY_01	I can't bend the rules like that.
VO_GILA_500h3_Female_Human_ERROR_TAUNT_01	A minion with Taunt is blocking me!
VO_GILA_500h3_Female_Human_ERROR_GENERIC_04	That's not allowed!
VO_GILA_500h3_Female_Human_GREETINGS_RESPONSE	I'll return the kindness.		VO_GILA_500h3_Female_Human_MIRROR_GREETINGS_01.wav

# GILA_600h is Mission Darius Crowley (Warrior)
VO_GILA_600h_Male_Worgen_Greetings_01	Say hello to my big friend.
VO_GILA_600h_Male_Worgen_Well_Played_01	An excellent maneuver.
VO_GILA_600h_Male_Worgen_Oops_01	That was wrong!
VO_GILA_600h_Male_Worgen_Threaten_01	I'll blast you apart!
VO_GILA_600h_Male_Worgen_Thanks_01	Thank you.
VO_GILA_600h_Male_Worgen_Sorry_01	I am… sorry.
VO_GILA_600h_Male_Worgen_Concede_01	You have outplayed me!
VO_GILA_600h_Male_Worgen_Start_01	I am in position.
VO_GILA_600h_Male_Worgen_Time_01	Don't rush me!
VO_GILA_600h_Male_Worgen_Thinking_01	Hmmm….
VO_GILA_600h_Male_Worgen_Thinking_02	What's my next move…
VO_GILA_600h_Male_Worgen_Thinking_04	I'll find a way…
VO_GILA_600h_Male_Worgen_WOW_01	Unbelievable!
VO_GILA_600h_Male_Worgen_LowCards_01	I'm almost out of cards.
VO_GILA_600h_Male_Worgen_NoCards_01	I'm all out of cards!
VO_GILA_600h_Male_Worgen_ERROR_NEED_WEAPON_02	I need a weapon.
VO_GILA_600h_Male_Worgen_ERROR_NEED_MANA_01	I'm out of mana. 
VO_GILA_600h_Male_Worgen_ERROR_MINION_ATTACKED_01	That minion already attacked.
VO_GILA_600h_Male_Worgen_ERROR_I_ATTACKED_01	I've already attacked.
VO_GILA_600h_Male_Worgen_ERROR_SUMMON_SICKNESS_01	They're not ready to move out yet.
VO_GILA_600h_Male_Worgen_ERROR_HAND_FULL_01	Too many cards!
VO_GILA_600h_Male_Worgen_ERROR_FULL_MINIONS_02	I have too many minions on the field.
VO_GILA_600h_Male_Worgen_ERROR_STEALTH_01	That minion is hiding!
VO_GILA_600h_Male_Worgen_ERROR_TARGET_01	I can't target that.
VO_GILA_600h_Male_Worgen_ERROR_GENERIC_02	I can't do that.
VO_GILA_600h_Male_Worgen_ERROR_TAUNT_01	A Taunt minion is in the way!
VO_GILA_600h_Male_Worgen_ERROR_GENERIC_01	That's impossible.
VO_GILA_600h_Male_Worgen_GREETINGS_RESPONSE	Hello, big friend!		VO_GILA_600h_Male_Worgen_MIRROR_GREETINGS_01.wav

# GILA_400h is Mission Houndmaster Shaw (Hunter)
VO_GILA_400h_Male_Human_Greetings_01	I don't like you. My dogs don't like you.
VO_GILA_400h_Male_Human_Well_Played_01	That's a good trick!
VO_GILA_400h_Male_Human_Oops_01	That was all bad.
VO_GILA_400h_Male_Human_Threaten_04	You'd best play dead.
VO_GILA_400h_Male_Human_Thanks_01	Thanks for that.
VO_GILA_400h_Male_Human_Sorry_01	Very sorry.
VO_GILA_400h_Male_Human_Concede_01	You're too much for me!
VO_GILA_400h_Male_Human_Start_01	Look what the dogs dug up.
VO_GILA_400h_Male_Human_Time_01	Not much time left.
VO_GILA_400h_Male_Human_Thinking_01	Hmmm….
VO_GILA_400h_Male_Human_Thinking_03	Gotta think this through….
VO_GILA_400h_Male_Human_Thinking_04	C'mon, c'mon...
VO_GILA_400h_Male_Human_WOW_01	Hot dog!
VO_GILA_400h_Male_Human_Death_02	<Death>
VO_GILA_400h_Male_Human_LowCards_01	I'm almost out of cards...
VO_GILA_400h_Male_Human_NoCards_01	No cards left!
VO_GILA_400h_Male_Human_ERROR_NEED_WEAPON_02	I would need a weapon!
VO_GILA_400h_Male_Human_ERROR_NEED_MANA_02	I've got no more mana!
VO_GILA_400h_Male_Human_ERROR_MINION_ATTACKED_01	That one's already attacked.
VO_GILA_400h_Male_Human_ERROR_I_ATTACKED_01	I already attacked.
VO_GILA_400h_Male_Human_ERROR_SUMMON_SICKNESS_01	That one's not ready.
VO_GILA_400h_Male_Human_ERROR_HAND_FULL_01	I've too many cards!
VO_GILA_400h_Male_Human_ERROR_FULL_MINIONS_01	There's no room for another.
VO_GILA_400h_Male_Human_ERROR_TAUNT_01	A Taunt minion is blocking us.
VO_GILA_400h_Male_Human_ERROR_STEALTH_01	It's stealthy!
VO_GILA_400h_Male_Human_ERROR_GENERIC_01	I can't do it.
VO_GILA_400h_Male_Human_ERROR_TARGET_01	I can't target that.
VO_GILA_400h_Male_Human_ERROR_GENERIC_04	I just can't do that.
VO_GILA_400h_Male_Human_GREETINGS_RESPONSE	Nobody likes me.		VO_GILA_400h_Male_Human_MIRROR_GREETINGS_01.wav

# GILA_900 is Mission Toki, Time Tinkerer (Mage)
VO_GILA_900h_Female_Gnome_Greetings_01	Oh, hello. You again.
VO_GILA_900h_Female_Gnome_Well_Played_01	I couldn't have done it better!
VO_GILA_900h_Female_Gnome_Oops_02	I think that was a mistake.
VO_GILA_900h_Female_Gnome_Threaten_01	I'll wipe you from the timeline!
VO_GILA_900h_Female_Gnome_Thanks_01	Thanks.
VO_GILA_900h_Female_Gnome_Sorry_01	Uh, sorry?
VO_GILA_900h_Female_Gnome_Concede_01	I've tried everything. You win!
VO_GILA_900h_Female_Gnome_Start_01	Your time is up!
VO_GILA_900h_Female_Gnome_Time_01	How could I possibly be running out of time?
VO_GILA_900h_Female_Gnome_Thinking_02	Hmmm…
VO_GILA_900h_Female_Gnome_Thinking_03	…have to think 4-dimensionally
VO_GILA_900h_Female_Gnome_Thinking_05	…the gears are turning…
VO_GILA_900h_Female_Gnome_GG_01	Good game indeed!
VO_GILA_900h_Female_Gnome_WOW_02	Inconceivable!
VO_GILA_900h_Female_Gnome_LowCards_01	Not many cards left…
VO_GILA_900h_Female_Gnome_NoCards_01	I'm out of cards!
VO_GILA_900h_Female_Gnome_ERROR_NEED_WEAPON_01	I don't have a weapon.
VO_GILA_900h_Female_Gnome_ERROR_NEED_MANA_01	Not enough mana.
VO_GILA_900h_Female_Gnome_ERROR_MINION_ATTACKED_01	That minion already attacked.
VO_GILA_900h_Female_Gnome_ERROR_I_ATTACKED_02	I can't attack again yet!
VO_GILA_900h_Female_Gnome_ERROR_SUMMON_SICKNESS_01	That minion needs time to get ready.
VO_GILA_900h_Female_Gnome_ERROR_HAND_FULL_01	I have too many cards!
VO_GILA_900h_Female_Gnome_ERROR_FULL_MINIONS_02	I can't have any more minions.
VO_GILA_900h_Female_Gnome_ERROR_STEALTH_01	That target is stealthy.
VO_GILA_900h_Female_Gnome_ERROR_TARGET_01	That's not a good target.
VO_GILA_900h_Female_Gnome_ERROR_TAUNT_01	A minion with Taunt is in the way!
VO_GILA_900h_Female_Gnome_ERROR_PLAY_01	Even I can't do that. 
VO_GILA_900h_Female_Gnome_ERROR_GENERIC_01	I can't do that.
VO_GILA_900h_Female_Gnome_GREETINGS_RESPONSE	Just how badly have I messed up the timeline?		VO_GILA_900h_Female_Gnome_MIRROR_GREETINGS_01.wav

# HERO_06a is Lunara (Druid)
VO_HERO_16_Female_Dryad_Greetings_01	Nature’s blessings upon you.
VO_HERO_16_Female_Dryad_Well_Played_01	Well played.
VO_HERO_16_Female_Dryad_MIRROR_GREETINGS_01	And upon you!
VO_HERO_16_Female_Dryad_Oops_02	A wild miscalculation.
VO_HERO_16_Female_Dryad_Threaten_01	Suffer as the wildlands suffer!
VO_HERO_16_Female_Dryad_Thanks_01	I appreciate your efforts.
VO_HERO_16_Female_Dryad_Sorry_01	I have to apologize for that.
VO_HERO_16_Female_Dryad_Concede_01	I can't win them all.
VO_HERO_16_Female_Dryad_Start_01	The forest fights back.
VO_HERO_16_Female_Dryad_Time_01	Time grows short.
VO_HERO_16_Female_Dryad_Thinking_01	Let's see….
VO_HERO_16_Female_Dryad_Thinking_02	Now how about…
VO_HERO_16_Female_Dryad_Thinking_03	What if….
VO_HERO_16_Female_Dryad_LowCards_01	I'm running out of cards!
VO_HERO_16_Female_Dryad_NoCards_01	I have no cards left!
VO_HERO_16_Female_Dryad_ERROR_01	I have no weapon.
VO_HERO_16_Female_Dryad_ERROR_02	I need more mana!
VO_HERO_16_Female_Dryad_ERROR_03	That minion can't attack again!
VO_HERO_16_Female_Dryad_ERROR_04	I already attacked.
VO_HERO_16_Female_Dryad_ERROR_05	That minion can't attack yet.
VO_HERO_16_Female_Dryad_ERROR_06	My hand overflows!
VO_HERO_16_Female_Dryad_ERROR_07	I have too many minions!
VO_HERO_16_Female_Dryad_ERROR_08	That cowardly minion is hiding
VO_HERO_16_Female_Dryad_ERROR_09	I can't do that.
VO_HERO_16_Female_Dryad_ERROR_10	That's not possible.
VO_HERO_16_Female_Dryad_ERROR_11	I must attack the Taunt minion first!
VO_HERO_16_Female_Dryad_ERROR_12	That is not going to happen.
VO_HERO_16_Female_Dryad_HAPPY_NEW_YEAR_01	Let us celebrate the New Year!
VO_HERO_16_Female_Dryad_HAPPY_NEW_YEAR_LUNAR_01	Let us celebrate the New Year!
VO_HERO_16_Female_Dryad_MIRROR_START_01	For the wildlands!
VO_HERO_16_Female_Dryad_HAPPY_HOLIDAYS_01	Happy Feast of Winter Veil!
VO_HERO_16_Female_Dryad_WOW_01	That was wild!
VO_HERO_16_Female_Dryad_FIRE_FESTIVAL_01	I love the Fire Festival!
VO_HERO_16_Female_Dryad_PIRATE_DAY_01	Yarr! I be a pirate!
VO_HERO_16_Female_Dryad_HAPPY_HALLOWEEN_01	Happy Hallows End!
VO_HERO_16_Female_Dryad_HAPPY_NOBLEGARDEN_01	Happy Noblegarden!
VO_HERO_16_Female_Dryad_MALFURION_START_01	Ishnu'alah, Archdruid.
VO_HERO_16_Female_Dryad_GREETINGS_RESPONSE	And upon you.		VO_HERO_16_Female_Dryad_MIRROR_GREETINGS_01.wav

# HERO_07b is Mecha-Jaraxxus (Warlock)
VO_MechaJar_Male_Demon_Greetings_02	Welcome. TO OBLIVION!
VO_MechaJar_Male_Demon_MIRROR_GREETINGS_03	You merely adopted oblivion. I WAS BORN IN IT!
VO_MechaJar_Male_Demon_Well_Played_01	WELL PLAYED!
VO_MechaJar_Male_Demon_Oops_02	ERROR! ERROR!
VO_MechaJar_Male_Demon_Threaten_04	YOUR ARROGANCE WILL BE YOUR UNDOING!
VO_MechaJar_Male_Demon_Thanks_01	THANK YOU.
VO_MechaJar_Male_Demon_Sorry_01	I am… SORRY!
VO_MechaJar_Male_Demon_Concede_01	You win… BUT YOUR WORLD IS STILL DOOMED!
VO_MechaJar_Male_Demon_Picked_01	JARAXXUS ONLINE.
VO_MechaJar_Male_Demon_Start_02	You face MECHA-JARAXXUS!
VO_MechaJar_Male_Demon_MIRROR_START_01	DITTO, FOOL!
VO_MechaJar_Male_Demon_Time_01	TIME RUNS OUT.
VO_MechaJar_Male_Demon_Thinking_01	Hmmm.
VO_MechaJar_Male_Demon_Thinking_02	Must… destroy…
VO_MechaJar_Male_Demon_Thinking_05	Computing…
VO_MechaJar_Male_Demon_HAPPY_HALLOWEEN_01	It is Hallow’s End. AND YOURS AS WELL.
VO_MechaJar_Male_Demon_HAPPY_HOLIDAYS_01	Enjoy the Feast of Winter Veil! WHILE YOU CAN!
VO_MechaJar_Male_Demon_HAPPY_NEW_YEAR_01	Happy New Year. IT IS YOUR LAST.
VO_MechaJar_Male_Demon_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO_MechaJar_Male_Demon_WOW_01	IMPRESSIVE.
VO_MechaJar_Male_Demon_HAPPY_NOBLEGARDEN_01	NOBLEGARDEN FESTIVITIES WILL NOW COMMENCE.
